"868","-0.2","7.9","Jun 03, 2018 at 2:45 PM","7.9","7.9","7.9","1","0.004","518","8.1","LRGLOBMF1"
"869","-0.2","9","Jun 03, 2018 at 2:45 PM","9.3","8.9","8.9","207","7.855","863,802","9.1","MAKSONSPIN"
"870","-0.4","17.7","Jun 03, 2018 at 2:45 PM","17.9","17.3","17.4","16","0.304","17,160","17.8","MALEKSPIN"
"871","-30.4","1,153.9","Jun 03, 2018 at 2:45 PM","1,156","1,136","1,154","26","0.279","242","1,184.4","MARICO"
"872","-0.1","37","Jun 03, 2018 at 2:45 PM","37.4","36.8","37","7","0.081","2,200","37.1","MATINSPINN"
"873","0.1","8.6","Jun 03, 2018 at 2:45 PM","8.7","8.4","8.6","84","8.777","1,025,064","8.5","MBL1STMF"
"874","0.3","28.1","Jun 03, 2018 at 2:45 PM","29.7","27.7","28","35","0.456","16,196","27.7","MEGCONMILK"
"875","-0.4","92.5","Jun 03, 2018 at 2:45 PM","94.9","91","93.1","23","0.204","2,204","93.5","MEGHNACEM"
"876","0.7","57.2","Jun 03, 2018 at 2:45 PM","58.9","56.8","58","17","0.44","7,698","57.3","MEGHNALIFE"
"877","-0.5","24.6","Jun 03, 2018 at 2:45 PM","25.6","24","24","60","1.028","41,538","24.5","MEGHNAPET"
"878","0.2","17.1","Jun 03, 2018 at 2:45 PM","17.3","17","17.1","233","9.688","566,891","16.9","MERCANBANK"
"879","0.7","25.5","Jun 03, 2018 at 2:45 PM","25.7","25","25.5","127","7.786","308,705","24.8","MERCINS"
"880","-0.1","10.1","Jun 03, 2018 at 2:45 PM","10.5","10","10.2","228","6.4","627,260","10.3","METROSPIN"
"881","0","14.7","Jun 03, 2018 at 2:45 PM","15","14.7","14.8","42","0.603","40,820","14.8","MHSML"
"882","-0.2","79","Jun 03, 2018 at 2:45 PM","79.7","78.6","79.7","62","0.743","9,435","79.9","MICEMENT"
"883","0.2","25.8","Jun 03, 2018 at 2:45 PM","25.9","25.5","25.9","35","0.342","13,272","25.7","MIDASFIN"
"884","0.6","47.4","Jun 03, 2018 at 2:45 PM","48.4","46.9","47.2","1,792","72.268","1,515,905","46.6","MIRACLEIND"
"885","-0.4","21","Jun 03, 2018 at 2:45 PM","21.8","20.9","20.9","40","0.567","26,972","21.3","MITHUNKNIT"
"886","0.9","100.3","Jun 03, 2018 at 2:45 PM","101.5","99.4","100.9","308","10.145","101,454","100","MJLBD"
"887","14.5","218.5","Jun 03, 2018 at 2:45 PM","224","215","224","9","0.058","264","209.5","MODERNDYE"
"888","8.8","165.5","Jun 03, 2018 at 2:45 PM","167.9","158.9","165.7","3,910","184.003","1,128,904","156.9","MONNOCERA"
"889","110.4","2,320.1","Jun 03, 2018 at 2:45 PM","2,320.1","2,249","2,320.1","243","11.765","5,109","2,209.7","MONNOSTAF"
"890","-0.1","183","Jun 03, 2018 at 2:45 PM","187","182.6","184","78","1.533","8,351","184.1","MPETROLEUM"
"891","-0.6","30.1","Jun 03, 2018 at 2:45 PM","30.3","29.2","30","73","2.434","80,852","30.6","MTB"
"892","3.9","53.4","Jun 03, 2018 at 2:45 PM","54.2","49.7","53.5","3,018","131.455","2,522,200","49.6","NAHEEACP"
"893","0.4","146.9","Jun 03, 2018 at 2:45 PM","147.1","145.1","146.9","31","0.341","2,324","146.5","NATLIFEINS"
"894","0.1","67.8","Jun 03, 2018 at 2:45 PM","68.2","67.1","67.6","185","5.24","77,319","67.5","NAVANACNG"
"895","-0.1","9.7","Jun 03, 2018 at 2:45 PM","9.8","9.7","9.7","297","10.464","1,075,928","9.8","NBL"
"896","-0.3","13.8","Jun 03, 2018 at 2:45 PM","14.2","13.8","13.9","181","5.106","368,180","14.2","NCCBANK"
"897","0.1","7.5","Jun 03, 2018 at 2:45 PM","7.7","7.5","7.5","10","0.655","87,394","7.4","NCCBLMF1"
"898","-0.4","13.3","Jun 03, 2018 at 2:45 PM","13.9","13.2","13.4","281","6.019","448,427","13.8","NFML"
"899","0.9","37.4","Jun 03, 2018 at 2:45 PM","38","36.7","38","4","0.003","91","37.1","NHFIL"
"900","0","29.4","Jun 03, 2018 at 2:45 PM","29.5","29.1","29.3","6","0.062","2,102","29.3","NITOLINS"
"901","--","14.5","Jun 03, 2018 at 2:45 PM","0","0","0","0","0","0","14.5","NLI1STMF"
"902","3.6","305.3","Jun 03, 2018 at 2:45 PM","314.2","298","304.1","1,481","22.561","73,939","300.5","NORTHERN"
"903","0","17","Jun 03, 2018 at 2:45 PM","17.6","16.7","17","10","0.027","1,585","17","NORTHRNINS"
"904","0.6","77.3","Jun 03, 2018 at 2:45 PM","78.1","77.1","78.1","164","3.949","51,065","77.5","NPOLYMAR"
"905","5.9","614.4","Jun 03, 2018 at 2:45 PM","615.9","608.2","615.3","112","1.616","2,634","609.4","NTC"
"906","7.1","110.4","Jun 03, 2018 at 2:45 PM","112.2","105.2","112.1","1,386","33.339","305,985","105","NTLTUBES"
"907","-0.1","15","Jun 03, 2018 at 2:45 PM","15.3","14.9","15","134","3.491","232,252","15.1","NURANI"
"908","-0.1","15.3","Jun 03, 2018 at 2:45 PM","15.5","15.2","15.3","139","3.059","200,443","15.4","OAL"
"909","0.4","43.2","Jun 03, 2018 at 2:45 PM","44.2","42.6","43.2","741","31.868","737,481","42.8","OIMEX"
"910","0.2","238","Jun 03, 2018 at 2:45 PM","245","237.5","237.5","160","5.383","22,459","237.3","OLYMPIC"
"911","0","16.9","Jun 03, 2018 at 2:45 PM","17.5","16.8","17","107","6.149","362,677","17","ONEBANKLTD"
"912","-0.5","49","Jun 03, 2018 at 2:45 PM","49.4","48.7","48.7","190","3.292","67,140","49.2","ORIONINFU"
"913","-1.1","40","Jun 03, 2018 at 2:45 PM","41","39.8","39.8","140","3.11","77,014","40.9","ORIONPHARM"
"914","-1.2","35","Jun 03, 2018 at 2:45 PM","36","34.7","34.7","218","4.102","115,839","35.9","PADMALIFE"
"915","-4.1","231.1","Jun 03, 2018 at 2:45 PM","234.9","230.5","230.5","91","2.155","9,301","234.6","PADMAOIL"
"916","-0.2","12.9","Jun 03, 2018 at 2:45 PM","13","12.8","12.8","31","0.068","5,306","13","PARAMOUNT"
"917","-0.3","16.8","Jun 03, 2018 at 2:45 PM","17.3","16.7","16.9","328","10.534","622,106","17.2","PDL"
"918","0.3","23.6","Jun 03, 2018 at 2:45 PM","23.9","23.5","23.8","277","9.449","399,277","23.5","PENINSULA"
"919","-0.2","19.1","Jun 03, 2018 at 2:45 PM","19.8","19","19","32","0.272","14,205","19.2","PEOPLESINS"
"920","0.1","6.5","Jun 03, 2018 at 2:45 PM","6.7","6.5","6.7","21","0.526","80,651","6.6","PF1STMF"
"921","16.7","456.2","Jun 03, 2018 at 2:45 PM","467.7","435.1","455.1","1,581","48.244","105,904","438.4","PHARMAID"
"922","0.1","23.6","Jun 03, 2018 at 2:45 PM","23.6","23.6","23.6","7","0.04","1,701","23.5","PHENIXINS"
"923","0","30.7","Jun 03, 2018 at 2:45 PM","30.9","29.1","30.7","108","1.721","57,107","30.7","PHOENIXFIN"
"924","0","6","Jun 03, 2018 at 2:45 PM","6","6","6","18","0.299","49,873","6","PHPMF1"
"925","0","27","Jun 03, 2018 at 2:45 PM","27","26.9","27","22","0.364","13,500","27","PIONEERINS"
"926","0","9.1","Jun 03, 2018 at 2:45 PM","9.3","9","9.1","67","1.368","150,144","9.1","PLFSL"
"927","-0.1","5.8","Jun 03, 2018 at 2:45 PM","5.8","5.7","5.7","11","0.312","53,834","5.8","POPULAR1MF"
"928","-2.6","88.4","Jun 03, 2018 at 2:45 PM","95","86","89.6","105","1.63","18,423","92.2","POPULARLIF"
"929","0.3","46.2","Jun 03, 2018 at 2:45 PM","46.9","46","46.4","42","0.461","9,959","46.1","POWERGRID"
"930","0.4","25.1","Jun 03, 2018 at 2:45 PM","25.4","24.8","25.3","97","1.605","63,994","24.9","PRAGATIINS"
"931","0.6","91","Jun 03, 2018 at 2:45 PM","94","91","94","30","0.411","4,510","93.4","PRAGATILIF"
"932","0","11.1","Jun 03, 2018 at 2:45 PM","11.3","11","11.2","258","8.873","797,878","11.2","PREMIERBAN"
"933","--","80.4","Jun 03, 2018 at 2:45 PM","0","0","0","0","0","0","80.4","PREMIERCEM"
"934","0","10.6","Jun 03, 2018 at 2:45 PM","11","10.5","10.8","45","0.542","51,055","10.8","PREMIERLEA"
"935","0","6.8","Jun 03, 2018 at 2:45 PM","6.8","6.8","6.8","9","0.218","32,000","6.8","PRIME1ICBA"
"936","-0.2","17.4","Jun 03, 2018 at 2:45 PM","17.7","17.1","17.5","107","4.418","253,694","17.7","PRIMEBANK"
"937","0","8.8","Jun 03, 2018 at 2:45 PM","9","8.6","8.7","35","0.994","113,536","8.7","PRIMEFIN"
"938","-0.3","16.8","Jun 03, 2018 at 2:45 PM","17","16.6","16.6","5","0.033","1,957","16.9","PRIMEINSUR"
"939","-0.9","44.8","Jun 03, 2018 at 2:45 PM","47.2","44.6","44.6","59","0.39","8,688","45.5","PRIMELIFE"
"940","-0.3","25.4","Jun 03, 2018 at 2:45 PM","26.3","25.2","25.5","202","5.586","217,827","25.8","PRIMETEX"
"941","0.2","51.8","Jun 03, 2018 at 2:45 PM","53.7","51","51","35","0.172","3,295","50.8","PROGRESLIF"
"942","-1","15","Jun 03, 2018 at 2:45 PM","16.5","14.8","15.1","50","0.701","45,943","16.1","PROVATIINS"
"943","0.4","42.4","Jun 03, 2018 at 2:45 PM","43.2","42","43","202","8.405","197,830","42.6","PTL"
"944","-0.5","22.3","Jun 03, 2018 at 2:45 PM","22.7","22.3","22.3","47","1.372","61,289","22.8","PUBALIBANK"
"945","0.4","14.1","Jun 03, 2018 at 2:45 PM","14.2","13.8","14.1","58","1.307","93,393","13.7","PURABIGEN"
"946","-0.2","59.1","Jun 03, 2018 at 2:45 PM","60.1","58.8","59.1","145","2.293","38,721","59.3","QUASEMIND"
"947","-1.6","51.8","Jun 03, 2018 at 2:45 PM","55.3","51.3","52.3","1,531","69.526","1,307,767","53.9","QUEENSOUTH"
"948","2.3","150.6","Jun 03, 2018 at 2:45 PM","153.6","145.5","151.9","172","1.825","12,105","149.6","RAHIMAFOOD"
"949","5.3","332.2","Jun 03, 2018 at 2:45 PM","334","325.3","331.3","941","18.247","55,268","326","RAHIMTEXT"
"950","0","42.7","Jun 03, 2018 at 2:45 PM","43.2","42.3","42.9","195","6.847","159,997","42.9","RAKCERAMIC"
"951","-0.8","131","Jun 03, 2018 at 2:45 PM","131.8","129.1","130.9","30","0.474","3,625","131.7","RANFOUNDRY"
"952","-0.1","16.6","Jun 03, 2018 at 2:45 PM","17","16.5","16.7","306","11.731","702,841","16.8","RDFOOD"
"953","22.6","1,683.5","Jun 03, 2018 at 2:45 PM","1,687","1,601","1,685","73","0.621","374","1,662.4","RECKITTBEN"
"954","0","16.6","Jun 03, 2018 at 2:45 PM","16.8","16.5","16.6","112","2.311","138,790","16.6","REGENTTEX"
"955","-0.2","10.4","Jun 03, 2018 at 2:45 PM","10.4","10.3","10.3","5","0.465","44,700","10.5","RELIANCE1"
"956","-0.7","48.4","Jun 03, 2018 at 2:45 PM","49.5","48","48","30","1.399","28,550","48.7","RELIANCINS"
"957","5.1","1,215.6","Jun 03, 2018 at 2:45 PM","1,219","1,200","1,214","155","3.159","2,616","1,208.9","RENATA"
"958","29.5","612.5","Jun 03, 2018 at 2:45 PM","616","587","616","357","5.63","9,263","586.5","RENWICKJA"
"959","--","23.1","Jun 03, 2018 at 2:45 PM","0","0","0","0","0","0","23.1","REPUBLIC"
"960","-0.1","11.9","Jun 03, 2018 at 2:45 PM","12.2","11.9","11.9","165","3.691","307,765","12","RNSPIN"
"961","-0.8","50.2","Jun 03, 2018 at 2:45 PM","51.4","50","50.1","335","9.419","186,546","50.9","RSRMSTEEL"
"962","1.3","37.9","Jun 03, 2018 at 2:45 PM","38.1","36.4","38","349","6.384","169,360","36.7","RUPALIBANK"
"963","-0.2","16.2","Jun 03, 2018 at 2:45 PM","16.4","16.1","16.2","11","0.017","1,057","16.4","RUPALIINS"
"964","-0.2","61.6","Jun 03, 2018 at 2:45 PM","63.4","59.7","61.8","1,031","62.626","1,013,697","62","RUPALILIFE"
"965","0.9","19.9","Jun 03, 2018 at 2:45 PM","20.3","19.3","20.2","1,092","49.895","2,507,662","19.3","SAFKOSPINN"
"966","-0.2","24.5","Jun 03, 2018 at 2:45 PM","24.8","24.4","24.5","296","10.073","409,609","24.7","SAIFPOWER"
"967","-0.2","13.6","Jun 03, 2018 at 2:45 PM","14","13.5","13.5","121","3.34","243,874","13.7","SAIHAMCOT"
"968","0","19.6","Jun 03, 2018 at 2:45 PM","19.9","19.4","19.6","45","0.58","29,683","19.6","SAIHAMTEX"
"969","-0.1","31.2","Jun 03, 2018 at 2:45 PM","31.4","31","31.2","87","1.566","50,250","31.3","SALAMCRST"
"970","-0.5","25.4","Jun 03, 2018 at 2:45 PM","26.2","25.4","25.4","270","14.701","572,644","25.9","SALVOCHEM"
"971","0.3","52.4","Jun 03, 2018 at 2:45 PM","54.4","51.9","52.9","105","0.816","15,397","52.6","SAMATALETH"
"972","1.3","68.9","Jun 03, 2018 at 2:45 PM","70","68.7","69.9","39","0.798","11,576","68.6","SAMORITA"
"973","1.1","27.1","Jun 03, 2018 at 2:45 PM","27.3","26.6","27.3","58","0.766","28,377","26.2","SANDHANINS"
"974","-0.3","27.5","Jun 03, 2018 at 2:45 PM","27.7","27.4","27.4","133","1.979","71,747","27.7","SAPORTL"
"975","4.6","158","Jun 03, 2018 at 2:45 PM","158.4","155","155","89","0.636","4,038","150.4","SAVAREFR"
"976","-0.1","13.7","Jun 03, 2018 at 2:45 PM","13.7","13.7","13.7","2","0.021","1,500","13.8","SEBL1STMF"
"977","0.2","8.8","Jun 03, 2018 at 2:45 PM","8.9","8.7","8.8","47","1.389","157,825","8.6","SEMLIBBLSF"
"978","-0.2","9.8","Jun 03, 2018 at 2:45 PM","10","9.7","9.9","35","1.497","152,835","10.1","SEMLLECMF"
"979","-2.7","22.7","Jun 03, 2018 at 2:45 PM","23.5","21.2","22.5","76","1.481","65,642","25.2","SHAHJABANK"
"980","0.4","61.9","Jun 03, 2018 at 2:45 PM","63.4","61.3","62","739","24.677","395,392","61.6","SHASHADNIM"
"981","-0.5","29.6","Jun 03, 2018 at 2:45 PM","30.8","29.4","29.7","891","29.357","979,676","30.2","SHEPHERD"
"982","0.3","17.4","Jun 03, 2018 at 2:45 PM","18","16.8","18","137","2.496","144,523","17.7","SHURWID"
"983","1.8","44.5","Jun 03, 2018 at 2:45 PM","45.7","41","44.7","49","0.257","5,804","42.9","SHYAMPSUG"
"984","-0.1","15.8","Jun 03, 2018 at 2:45 PM","16","15.8","15.9","59","3.5","221,213","16","SIBL"
"985","-0.8","27.5","Jun 03, 2018 at 2:45 PM","28.3","27.1","27.5","123","2.635","95,326","28.3","SIMTEX"
"986","-0.1","166.3","Jun 03, 2018 at 2:45 PM","168.2","165.5","166.1","274","7.032","42,099","166.2","SINGERBD"
"987","0","54.8","Jun 03, 2018 at 2:45 PM","56.4","54.4","55.1","1,020","41.725","753,338","55.1","SINOBANGLA"
"988","5.2","302.7","Jun 03, 2018 at 2:45 PM","311","294","300.2","1,026","19.67","64,640","295","SONALIANSH"
"989","0.3","13.9","Jun 03, 2018 at 2:45 PM","14.2","13.7","14.1","10","0.061","4,390","13.8","SONARBAINS"
"990","-0.8","17","Jun 03, 2018 at 2:45 PM","18.5","16.9","16.9","99","1.218","70,352","17.7","SONARGAON"
"991","0.3","15","Jun 03, 2018 at 2:45 PM","15","14.7","15","175","7.497","504,024","14.7","SOUTHEASTB"
"992","0.5","17.1","Jun 03, 2018 at 2:45 PM","17.5","16.9","17.3","58","0.662","38,708","16.8","SPCERAMICS"
"993","-0.5","80.7","Jun 03, 2018 at 2:45 PM","82","80","80","375","9.156","112,816","80.5","SPCL"
"994","-0.8","50.2","Jun 03, 2018 at 2:45 PM","51","50.1","50.1","95","1.608","31,981","50.9","SQUARETEXT"
"995","-4","276.7","Jun 03, 2018 at 2:45 PM","282.4","275.1","278.2","2,236","128.007","458,951","282.2","SQURPHARMA"
"996","1.7","114.6","Jun 03, 2018 at 2:45 PM","115.5","114.4","114.4","3","0.029","250","112.7","STANCERAM"
"997","-1.3","30.9","Jun 03, 2018 at 2:45 PM","33.2","30.3","30.7","320","11.382","352,310","32","STANDARINS"
"998","0.1","10.9","Jun 03, 2018 at 2:45 PM","10.9","10.7","10.9","38","0.915","84,145","10.8","STANDBANKL"
"999","42.1","1,903.7","Jun 03, 2018 at 2:45 PM","1,915.8","1,870","1,902.5","651","13.969","7,376","1,860.4","STYLECRAFT"
"1000","0.2","36","Jun 03, 2018 at 2:45 PM","36.6","35.9","36","279","24.671","679,432","35.8","SUMITPOWER"
"1001","-0.1","21","Jun 03, 2018 at 2:45 PM","21.1","21","21","2","0.012","584","21.1","SUNLIFEINS"
"1002","0.3","22","Jun 03, 2018 at 2:45 PM","22.5","21.7","22.5","11","0.015","698","22.2","TAKAFULINS"
"1003","0.2","7.3","Jun 03, 2018 at 2:45 PM","7.5","7","7.5","65","0.466","64,348","7.3","TALLUSPIN"
"1004","0.4","39","Jun 03, 2018 at 2:45 PM","39.1","38","39","173","6.226","160,644","38.6","TITASGAS"
"1005","-0.1","17.7","Jun 03, 2018 at 2:45 PM","18.7","17.6","17.7","98","1.706","94,714","17.8","TOSRIFA"
"1006","-0.1","6.3","Jun 03, 2018 at 2:45 PM","6.4","6.2","6.2","26","1.181","187,388","6.3","TRUSTB1MF"
"1007","0","32.2","Jun 03, 2018 at 2:45 PM","32.5","32.2","32.4","56","1.113","34,542","32.4","TRUSTBANK"
"1008","-0.3","7","Jun 03, 2018 at 2:45 PM","7.4","6.9","6.9","120","1.189","168,925","7.2","TUNGHAI"
"1009","0","17.6","Jun 03, 2018 at 2:45 PM","18","17.6","17.7","291","10.039","567,522","17.7","UCB"
"1010","-0.2","13.3","Jun 03, 2018 at 2:45 PM","13.5","13.3","13.3","48","0.671","50,222","13.5","UNIONCAP"
"1011","-1.7","52.4","Jun 03, 2018 at 2:45 PM","54.4","52.2","52.5","592","41.401","773,930","54.2","UNIQUEHRL"
"1012","0.1","4.2","Jun 03, 2018 at 2:45 PM","4.2","4","4.2","229","3.143","764,841","4.1","UNITEDAIR"
"1013","-0.1","17","Jun 03, 2018 at 2:45 PM","17.1","17","17","28","0.571","33,600","17.1","UNITEDFIN"
"1014","0","21","Jun 03, 2018 at 2:45 PM","21","21","21","4","0.086","4,082","21","UNITEDINS"
"1015","-2","212.3","Jun 03, 2018 at 2:45 PM","215","211.3","212.3","698","38.996","183,360","214.3","UPGDCL"
"1016","11","142","Jun 03, 2018 at 2:45 PM","143","133.4","142.6","2,487","90.162","650,230","131.6","USMANIAGL"
"1017","0","23.3","Jun 03, 2018 at 2:45 PM","23.6","23.3","23.5","179","6.71","286,589","23.5","UTTARABANK"
"1018","-0.1","55.6","Jun 03, 2018 at 2:45 PM","56.5","55.4","55.8","41","1.057","18,920","55.9","UTTARAFIN"
"1019","0","9.3","Jun 03, 2018 at 2:45 PM","9.3","9.3","9.3","2","0.048","5,115","9.3","VAMLBDMF1"
"1020","0.1","8.9","Jun 03, 2018 at 2:45 PM","8.9","8.9","8.9","1","0.009","1,000","8.8","VAMLRBBF"
"1021","3.2","291.8","Jun 03, 2018 at 2:45 PM","303","286","291.2","524","12.862","43,746","288","WATACHEM"
"1022","-0.3","31.6","Jun 03, 2018 at 2:45 PM","32.3","31.4","31.4","866","49.469","1,554,126","31.7","WMSHIPYARD"
"1023","-0.1","16.9","Jun 03, 2018 at 2:45 PM","17.2","16.8","16.9","140","1.695","100,150","17","YPL"
"1024","0","11.7","Jun 03, 2018 at 2:45 PM","12","11.6","11.7","214","5.168","438,772","11.7","ZAHEENSPIN"
"1025","-0.1","12.4","Jun 03, 2018 at 2:45 PM","12.5","12.3","12.3","37","0.345","27,831","12.4","ZAHINTEX"
"1026","2.2","50.2","Jun 03, 2018 at 2:45 PM","51.8","50","50.5","172","1.203","23,661","48.3","ZEALBANGLA"
"1027","0.1","6.2","Jun 04, 2018 at 2:45 PM","6.2","6.1","6.2","30","0.652","105,599","6.1","1JANATAMF"
"1028","0.1","12.6","Jun 04, 2018 at 2:45 PM","12.7","12.4","12.6","41","0.642","51,270","12.5","1STPRIMFMF"
"1029","-1","84.4","Jun 04, 2018 at 2:45 PM","86.7","84","84.5","1,377","52.057","611,251","85.5","AAMRANET"
"1030","0.2","28.2","Jun 04, 2018 at 2:45 PM","28.8","28","28.4","103","1.519","53,724","28.2","AAMRATECH"
"1031","-0.1","5.9","Jun 04, 2018 at 2:45 PM","6","5.8","5.8","56","3.311","561,841","5.9","ABB1STMF"
"1032","-0.2","12.4","Jun 04, 2018 at 2:45 PM","12.6","12.3","12.4","239","9.792","787,900","12.6","ABBANK"
"1033","-0.5","330.5","Jun 04, 2018 at 2:45 PM","334","330","331","554","8.814","26,605","331.5","ACI"
"1034","-2","161.3","Jun 04, 2018 at 2:45 PM","164.9","160.2","161.1","115","1.808","11,130","163.1","ACIFORMULA"
"1035","-0.2","93.2","Jun 04, 2018 at 2:45 PM","94","93","93","187","3.606","38,557","93.2","ACMELAB"
"1036","0","29","Jun 04, 2018 at 2:45 PM","29.4","28.9","29.1","222","7.587","261,572","29.1","ACTIVEFINE"
"1037","-1.7","37.9","Jun 04, 2018 at 2:45 PM","40.7","37.6","37.9","1,815","42.974","1,104,391","39.6","ADVENT"
"1038","0.3","36.7","Jun 04, 2018 at 2:45 PM","37.3","36.4","37.1","63","1.185","32,301","36.8","AFCAGRO"
"1039","0.4","50.8","Jun 04, 2018 at 2:45 PM","51.6","50.6","51.3","154","1.807","35,393","50.9","AFTABAUTO"
"1040","-0.1","19.5","Jun 04, 2018 at 2:45 PM","19.8","19.5","19.5","172","3.865","197,228","19.6","AGNISYSL"
"1041","-0.3","15.2","Jun 04, 2018 at 2:45 PM","15.2","15.2","15.2","2","0.002","137","15.5","AGRANINS"
"1042","--","8.9","Jun 04, 2018 at 2:45 PM","0","0","0","0","0","0","8.9","AIBL1STIMF"
"1043","-8.1","105.2","Jun 04, 2018 at 2:45 PM","113.8","100.6","103.5","3,266","276.789","2,533,303","111.6","AIL"
"1044","1.7","75","Jun 04, 2018 at 2:45 PM","75.7","73","75","245","4.526","60,937","73.3","AL-HAJTEX"
"1045","-0.5","22.4","Jun 04, 2018 at 2:45 PM","23","22.3","22.5","209","9.4","417,186","23","ALARABANK"
"1046","-0.2","12.4","Jun 04, 2018 at 2:45 PM","12.8","12.3","12.4","811","45.156","3,608,895","12.6","ALIF"
"1047","0","10","Jun 04, 2018 at 2:45 PM","10.2","9.9","9.9","13","0.122","12,190","9.9","ALLTEX"
"1048","-0.5","50.9","Jun 04, 2018 at 2:45 PM","52.1","50.7","50.9","342","11.44","221,943","51.4","AMANFEED"
"1049","-5.8","496.6","Jun 04, 2018 at 2:45 PM","529.7","492","500","1,227","32.227","62,994","505.8","AMBEEPHA"
"1050","0.3","210.3","Jun 04, 2018 at 2:45 PM","213.9","205.5","210.2","147","2.867","13,541","209.9","AMCL(PRAN)"
"1051","-0.1","31","Jun 04, 2018 at 2:45 PM","31.4","30.9","31","215","4.158","133,905","31.1","ANLIMAYARN"
"1052","5.3","75.4","Jun 04, 2018 at 2:45 PM","76.7","71","75.5","2,249","60.551","814,602","70.2","ANWARGALV"
"1053","0.6","239.8","Jun 04, 2018 at 2:45 PM","246","236.1","240.5","331","8.537","35,411","239.9","APEXFOODS"
"1054","1.1","305.9","Jun 04, 2018 at 2:45 PM","307.4","302.2","307.4","7","0.144","470","306.3","APEXFOOT"
"1055","5","129.1","Jun 04, 2018 at 2:45 PM","131","124","128.9","893","21.77","169,939","123.9","APEXSPINN"
"1056","-0.9","136.5","Jun 04, 2018 at 2:45 PM","142","135.1","135.1","156","2.945","21,449","136","APEXTANRY"
"1057","-0.3","12.5","Jun 04, 2018 at 2:45 PM","12.8","12.4","12.4","463","6.684","533,401","12.7","APOLOISPAT"
"1058","4.5","338.8","Jun 04, 2018 at 2:45 PM","344","336","336.8","37","0.81","2,391","332.3","ARAMIT"
"1059","-0.2","22.7","Jun 04, 2018 at 2:45 PM","23","22.5","22.7","7","0.06","2,650","22.9","ARAMITCEM"
"1060","0","26.1","Jun 04, 2018 at 2:45 PM","26.3","25.7","26.1","158","3.885","149,255","26.1","ARGONDENIM"
"1061","0","16","Jun 04, 2018 at 2:45 PM","16","16","16","1","0","28","16","ASIAINS"
"1062","-0.1","21.8","Jun 04, 2018 at 2:45 PM","22","20.6","21.4","30","0.172","8,111","21.5","ASIAPACINS"
"1063","0","10.8","Jun 04, 2018 at 2:45 PM","10.9","10.8","10.9","16","0.164","15,169","10.9","ATCSLGF"
"1064","5","130.6","Jun 04, 2018 at 2:45 PM","133","127","131.4","364","5.561","42,667","126.4","ATLASBANG"
"1065","5.9","147.6","Jun 04, 2018 at 2:45 PM","152.9","141.5","147.2","1,309","26.042","177,077","141.3","AZIZPIPES"
"1066","12.6","236.6","Jun 04, 2018 at 2:45 PM","239.9","224.2","239.7","143","1.7","7,297","227.1","BANGAS"
"1067","-0.1","16.5","Jun 04, 2018 at 2:45 PM","16.8","16.4","16.5","77","4.805","289,748","16.6","BANKASIA"
"1068","-0.2","27.7","Jun 04, 2018 at 2:45 PM","28.3","27.6","27.7","141","4.853","174,093","27.9","BARKAPOWER"
"1069","-3.4","1,136","Jun 04, 2018 at 2:45 PM","1,137","1,136","1,136","15","0.828","729","1,139.4","BATASHOE"
"1070","6.6","3,390","Jun 04, 2018 at 2:45 PM","3,390","3,335","3,390","13","20.079","5,923","3,383.4","BATBC"
"1071","-1","19.4","Jun 04, 2018 at 2:45 PM","20.7","19.2","19.3","59","0.809","40,998","20.3","BAYLEASING"
